dataset,unit_id,regime_id,capability,mechanism,mechanism_status,activation_measure,reference_cost,capability_cost,paired_cost_effect,switch_reduction,execution_agreement,evidence_source,materially_favorable,materially_adverse,counterexample_flag
M5,FOODS_3_462__WI_2,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,11866.93466796875,6493.135541712378,-5373.799126256372,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_501__CA_3,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,1408.0796377563368,1642.4601922483155,234.38055449197873,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_541__CA_1,long_lead,horizon_aware_dp,pipeline_carryover,active,0.2857142857142857,247.0107142857144,232.01542773000443,-14.995286555709981,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_541__CA_3,long_lead,horizon_aware_dp,pipeline_carryover,active,0.5357142857142857,3672.6194754464286,3340.967689732144,-331.6517857142844,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_547__WI_2,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,2932.5684241722965,2710.285087717062,-222.28333645523435,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_555__CA_1,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,2331.580251832156,2698.429558948129,366.8493071159728,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_555__CA_3,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,7857.691723045956,7728.479101562506,-129.21262148344977,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_555__TX_1,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,6935.092867253023,2750.6933395634587,-4184.399527689564,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_555__TX_2,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,4465.2891661418425,2848.4934210643046,-1616.795745077538,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_555__TX_3,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,7284.389311399249,5015.163342259537,-2269.225969139712,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_555__WI_3,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,5618.9656394189005,2833.972273126593,-2784.9933662923077,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_586__CA_1,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,7471.036272321428,6189.928439057308,-1281.10783326412,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_586__CA_2,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,3310.790063542392,2375.771910645749,-935.0181528966432,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_586__CA_3,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,26146.88240244205,9919.1178423063,-16227.76456013575,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_586__TX_1,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,12553.519881497537,14477.259442015691,1923.7395605181537,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_586__TX_2,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,20586.066134782268,7232.027319541176,-13354.038815241092,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_586__TX_3,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,5913.8641088886125,3329.349457923157,-2584.5146509654555,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_586__WI_3,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,5154.46989762799,2455.5223009835545,-2698.947596644435,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_587__CA_1,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,2757.803171116648,2460.177753648521,-297.6254174681271,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_587__CA_3,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,5096.384056898623,2168.3126661699202,-2928.071390728703,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_587__TX_1,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,7174.804713808348,2722.3830276227523,-4452.421686185597,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_587__TX_2,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,5368.442704993673,2429.7928303724684,-2938.6498746212046,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_587__TX_3,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,7779.3477143614755,3497.984122943553,-4281.363591417923,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_587__WI_3,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,20328.808035714294,20855.807042846613,526.9990071323191,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_607__CA_3,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,2841.696866236908,1308.4435648177741,-1533.253301419134,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_635__CA_3,long_lead,horizon_aware_dp,pipeline_carryover,active,0.6071428571428571,5521.104352678572,5544.685717052358,23.581364373786528,,False,results/working/dynamic_policy_period_results.csv,False,False,True
M5,FOODS_3_681__CA_3,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,15422.331009347097,4561.7367993652615,-10860.594209981835,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_681__WI_3,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,22627.918940952848,8025.31029794999,-14602.608643002859,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_694__CA_3,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,5822.869642749236,3653.522384350954,-2169.347258398282,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_694__WI_1,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,5050.926221934966,2106.704309772634,-2944.2219121623316,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_694__WI_2,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,5861.266364358305,1941.1044936792057,-3920.1618706790987,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_694__WI_3,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,6058.154119743425,3107.778869156911,-2950.3752505865145,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_711__CA_3,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,4714.859683295037,2232.821809155745,-2482.037874139292,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_711__WI_2,long_lead,horizon_aware_dp,pipeline_carryover,active,0.7142857142857143,3123.784165232076,3273.093821943341,149.30965671126523,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_714__CA_1,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,3812.781009645022,3230.714859852275,-582.0661497927472,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_714__CA_3,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,3815.2157911636627,3405.088196595152,-410.12759456851063,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_714__TX_1,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,10980.955862862726,3798.0007229861353,-7182.955139876591,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_714__TX_2,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,1944.4029367615478,1542.5670265640658,-401.835910197482,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_714__TX_3,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,9853.968856474432,2789.399683868885,-7064.569172605547,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_714__WI_3,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,4209.416850356649,2999.155794719414,-1210.2610556372347,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_723__CA_3,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,7942.806984411986,2412.339473182812,-5530.467511229174,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_723__WI_3,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,5306.580885893297,1755.1707689632146,-3551.410116930082,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_752__CA_3,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,8084.990284727077,6827.8850226007435,-1257.1052621263334,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_804__CA_3,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,1894.5568307059145,1894.4836431806962,-0.07318752521837268,,False,results/working/dynamic_policy_period_results.csv,False,False,True
M5,FOODS_3_808__CA_1,long_lead,horizon_aware_dp,pipeline_carryover,active,0.9285714285714286,1239.115625,1273.3351013979575,34.21947639795758,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_808__CA_3,long_lead,horizon_aware_dp,pipeline_carryover,active,0.6071428571428571,6923.0422065546145,6647.80887625558,-275.2333302990346,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,HOUSEHOLD_1_118__CA_3,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,10592.53035714286,3958.8417680385246,-6633.688589104335,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,HOUSEHOLD_1_334__CA_3,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,8533.558440717494,5916.464542799951,-2617.0938979175426,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,HOUSEHOLD_1_459__CA_3,long_lead,horizon_aware_dp,pipeline_carryover,active,1.0,9194.24556056078,10664.735642587935,1470.490082027156,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_1_218__TX_2,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.8214285714285714,8085.531374999998,8092.531374999998,7.0,,True,results/working/dynamic_policy_period_results.csv,False,False,True
M5,FOODS_2_197__CA_1,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.75,13913.385205556662,12814.716801743127,-1098.6684038135354,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_2_197__CA_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7142857142857143,4168.256789240623,3664.546890392856,-503.70989884776736,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_2_276__CA_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7142857142857143,3300.8654416081404,2858.7665507772213,-442.0988908309191,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_2_360__CA_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7857142857142857,15190.94464285715,15657.962142857152,467.01750000000175,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_2_360__TX_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7857142857142857,13156.221875000005,13596.247944280538,440.0260692805332,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_2_360__WI_2,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7142857142857143,64456.597132153576,57161.78351066838,-7294.813621485198,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_007__WI_2,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.6428571428571429,52984.9875,52987.9875,3.0,,True,results/working/dynamic_policy_period_results.csv,False,False,True
M5,FOODS_3_030__TX_2,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7142857142857143,7953.041979507201,9053.340986607143,1100.2990070999422,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_030__TX_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.5714285714285714,2360.387495107692,3031.4254690263188,671.0379739186269,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_080__CA_1,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.75,5261.238482142856,5681.293749999999,420.055267857143,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_080__TX_2,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.6428571428571429,4353.169895395951,4372.209901718159,19.040006322207773,,False,results/working/dynamic_policy_period_results.csv,False,False,True
M5,FOODS_3_090__CA_1,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.6428571428571429,20206.709560283696,21686.13805065885,1479.428490375154,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_090__CA_2,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.6071428571428571,17249.250140090466,19217.821818161585,1968.571678071119,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_090__CA_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7142857142857143,43731.23944047323,43740.73944047323,9.5,,True,results/working/dynamic_policy_period_results.csv,False,False,True
M5,FOODS_3_090__CA_4,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.6785714285714286,11298.746131260938,8018.805428802019,-3279.940702458918,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_090__TX_1,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7142857142857143,18230.861343205364,15503.96671465465,-2726.8946285507136,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_090__TX_2,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7142857142857143,23314.81770773213,24962.398554919204,1647.5808471870732,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_090__TX_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.6428571428571429,20800.502423689282,20865.099239600026,64.59681591074332,,False,results/working/dynamic_policy_period_results.csv,False,False,True
M5,FOODS_3_090__WI_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7142857142857143,29378.0671459018,45580.50840020277,16202.441254300971,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_099__TX_2,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.5,2788.1201829897327,2536.7428538610393,-251.37732912869342,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_120__CA_1,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.8571428571428571,33754.91473214285,34952.81773214286,1197.9030000000057,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_120__CA_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.8571428571428571,64294.365178571425,64513.11125000001,218.7460714285844,,False,results/working/dynamic_policy_period_results.csv,False,False,True
M5,FOODS_3_120__WI_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7857142857142857,30851.80857142858,31684.74030519963,832.931733771049,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_202__CA_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7142857142857143,16205.267766329143,16354.974760257006,149.70699392786264,,False,results/working/dynamic_policy_period_results.csv,False,False,True
M5,FOODS_3_202__TX_1,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.6428571428571429,13251.053855690627,13036.520322428933,-214.53353326169417,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_202__TX_2,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.6785714285714286,7282.709538853044,7174.637357289915,-108.07218156312956,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_202__TX_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.6071428571428571,7814.12461456899,8555.969061840864,741.8444472718738,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_226__WI_1,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.6785714285714286,11871.050061530359,11297.96390544574,-573.0861560846188,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_226__WI_2,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7142857142857143,18197.416399982132,17627.37400956983,-570.0423904123018,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_226__WI_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.6785714285714286,9178.610153571432,7550.220086213206,-1628.3900673582257,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_234__CA_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.75,11389.978375272864,9948.204764977809,-1441.7736102950548,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_234__WI_2,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.17857142857142858,5409.1175,5401.192824964015,-7.924675035985274,,False,results/working/dynamic_policy_period_results.csv,False,False,True
M5,FOODS_3_234__WI_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7857142857142857,22730.5190693518,21129.83048444369,-1600.6885849081118,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_252__CA_1,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7857142857142857,22413.307372211493,19962.67805875376,-2450.6293134577318,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_252__CA_2,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.75,17370.58053571428,17784.473770052296,413.89323433801474,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_252__CA_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7142857142857143,21415.698087054152,23052.740430646212,1637.0423435920602,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_252__TX_1,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7142857142857143,13567.90729082589,14340.125525008923,772.2182341830339,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_252__TX_2,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7142857142857143,13395.10985280179,18399.02593983059,5003.9160870288,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_252__TX_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.5714285714285714,6541.720392982304,7026.3329991967,484.6126062143967,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_252__WI_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.75,7101.813642898829,6684.261622031158,-417.55202086767076,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_281__CA_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.9285714285714286,20657.787946428583,20751.64598214287,93.8580357142855,,False,results/working/dynamic_policy_period_results.csv,False,False,True
M5,FOODS_3_282__CA_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.39285714285714285,8063.518978404157,2972.450788119881,-5091.068190284275,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_288__CA_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.75,12400.953234150229,11356.24562053572,-1044.7076136145097,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_318__CA_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7142857142857143,7346.4708064419665,7421.090363633928,74.61955719196158,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_318__WI_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.6071428571428571,8182.574091021877,5974.093300801946,-2208.480790219932,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_319__CA_3,persistent_backlog,horizon_aware_dp,backlog_persistence,inactive,0.0,1834.8227349107144,2051.379131530357,216.55639661964256,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_376__WI_2,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7857142857142857,39779.86621630356,36572.52181923845,-3207.3443970651133,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_377__TX_2,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7142857142857143,11610.16754623571,8894.955371887028,-2715.2121743486823,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_377__TX_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7142857142857143,18491.33144375536,15458.757108980102,-3032.5743347752577,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_412__WI_2,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.4642857142857143,10167.06447918095,8981.902725942859,-1185.1617532380915,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_462__WI_2,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7857142857142857,18253.353549429186,17028.034559254284,-1225.3189901749029,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_501__CA_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.75,4400.39387908338,4728.621829074511,328.227949991131,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_541__CA_1,persistent_backlog,horizon_aware_dp,backlog_persistence,inactive,0.0,150.5500000000001,163.65083662460643,13.10083662460633,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_541__CA_3,persistent_backlog,horizon_aware_dp,backlog_persistence,inactive,0.0,2058.494294375,2266.946279569643,208.45198519464293,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_547__WI_2,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.03571428571428571,1926.6963139564346,1718.8548058328852,-207.84150812354937,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_555__CA_1,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7857142857142857,8662.675803571427,8788.446698795033,125.7708952236062,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_555__CA_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7142857142857143,17032.33162523215,15194.57329706055,-1837.7583281715997,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_555__TX_1,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.75,15940.669238441958,13314.74525446428,-2625.9239839776783,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_555__TX_2,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7142857142857143,13788.386661575889,10370.948502922958,-3417.4381586529307,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_555__TX_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.75,14820.40370155029,14108.689375000007,-711.7143265502837,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_555__WI_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.75,10237.420882142858,12799.342719181876,2561.921837039017,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_586__CA_1,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.75,17793.6025710166,16329.091878660745,-1464.5106923558542,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_586__CA_2,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.6071428571428571,7049.130989285716,7057.630989285716,8.5,,True,results/working/dynamic_policy_period_results.csv,False,False,True
M5,FOODS_3_586__CA_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.6785714285714286,28734.70816636748,27197.21871416836,-1537.4894521991191,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_586__TX_1,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7142857142857143,25775.766392857156,26910.633535714296,1134.8671428571397,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_586__TX_2,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.6785714285714286,23576.2506460143,27866.845983767616,4290.595337753315,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_586__TX_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.6785714285714286,19913.2161956518,15117.837431811953,-4795.378763839846,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_586__WI_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.6071428571428571,10029.377383033929,8044.5598507782,-1984.817532255729,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_587__CA_1,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.35714285714285715,1871.7031223316449,2115.866917177219,244.1637948455741,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_587__CA_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.75,15110.889178571435,13715.951250000006,-1394.9379285714294,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_587__TX_1,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.4642857142857143,6503.843309758238,6935.726219866707,431.8829101084684,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_587__TX_2,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.6071428571428571,5572.301625767456,5552.482570627181,-19.81905514027494,,False,results/working/dynamic_policy_period_results.csv,False,False,True
M5,FOODS_3_587__TX_3,persistent_backlog,horizon_aware_dp,backlog_persistence,inactive,0.0,9486.785936418073,2038.2786922849066,-7448.507244133167,,False,results/working/dynamic_policy_period_results.csv,True,False,True
M5,FOODS_3_587__WI_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.8571428571428571,36004.504464285725,36150.906250000015,146.40178571428987,,False,results/working/dynamic_policy_period_results.csv,False,False,True
M5,FOODS_3_607__CA_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7142857142857143,3727.183641062501,4026.423216549856,299.23957548735507,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_635__CA_3,persistent_backlog,horizon_aware_dp,backlog_persistence,inactive,0.0,3435.198892548798,3803.680183206786,368.48129065798776,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_681__CA_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.6785714285714286,16532.738612298213,16548.168229547122,15.429617248908471,,False,results/working/dynamic_policy_period_results.csv,False,False,True
M5,FOODS_3_681__WI_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7142857142857143,20620.805050093124,22489.42972465201,1868.624674558887,,False,results/working/dynamic_policy_period_results.csv,False,True,True
M5,FOODS_3_694__CA_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.7857142857142857,12428.141428571422,12435.641428571422,7.5,,True,results/working/dynamic_policy_period_results.csv,False,False,True
M5,FOODS_3_694__WI_1,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.75,10495.67246567321,8723.255043566314,-1772.4174221068952,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_694__WI_2,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.75,14510.480204903148,11023.068000000001,-3487.4122049031466,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_694__WI_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.75,14334.97181974939,13483.88570527586,-851.08611447353,,False,results/working/dynamic_policy_period_results.csv,True,False,False
M5,FOODS_3_711__CA_3,persistent_backlog,horizon_aware_dp,backlog_persistence,active,0.5714285714285714,4355.295832336167,2423.9208577182485,-1931.3749746179187,,False,results/working/dynamic_policy_period_results.csv,True,False,False
